,node_id,x,y,z
2119,N_0307,-0.37383988,-0.29136992,-0.042711027
2120,N_2512,-0.35370156,-0.31081647,-0.02941336
2121,N_3028,-0.32265818,-0.35465753,-0.0032609142
2122,N_0986,-0.30589005,-0.36309624,0.0032411255
2123,N_0985,-0.32596368,-0.44798332,0.067511335
2124,N_1939,-0.35026038,-0.4853226,0.07185338
2125,N_6679,-0.33410504,-0.47378096,0.19576298
2126,N_1793,-0.29603222,-0.49475724,0.011221612
2127,N_0805,-0.25197187,-0.44786942,-0.048857458
2128,N_0390,-0.19938822,-0.4566819,-0.04295856
2129,N_0045,-0.072454035,-0.45334077,-0.13180824
2130,N_5971,-0.21971479,-0.49092633,-0.046389967
2131,N_5623,-0.1589401,-0.4442024,-0.1951045
2132,N_1748,-0.12813139,-0.47337234,-0.20399365
2133,N_5913,-0.11823208,-0.43108603,-0.22681515
2134,N_5538,-0.0440911,-0.47143775,-0.15855125
2135,N_1739,-0.03165969,-0.47554705,-0.16210131
2136,N_6524,-0.0021668721,-0.44917813,-0.2205633
2137,N_1517,0.058086414,-0.48723823,-0.16834019
2138,N_5080,0.11396077,-0.4721147,-0.16963644
2139,N_1594,0.11282779,-0.45769414,-0.18404435
2140,N_4149,0.13946116,-0.47187936,-0.17755611
2141,N_6309,0.15130492,-0.47409338,-0.18805662
2142,N_2370,0.16460581,-0.42155796,-0.1795553
2143,N_3640,0.1997891,-0.41674328,-0.16565469
2144,N_4951,0.23020054,-0.39532703,-0.11945365
2145,N_6184,0.29563454,-0.38712555,-0.078321785
2146,N_6635,0.32060733,-0.3532312,-0.07914506
2147,N_5724,0.35381162,-0.3310535,-0.0709633
2148,N_2352,0.36259,-0.3347222,0.022933332
2149,N_0781,0.3714989,-0.34115058,0.035507835
2150,N_1556,0.38522333,-0.30459547,0.061729986
2151,N_0756,0.4414565,-0.31871507,0.21556167
2152,N_3229,0.4681386,-0.33678782,0.07614343
2153,N_6123,0.38766834,-0.2598643,-0.06320101
2154,N_1155,0.40473494,-0.25107557,-0.098115236
2155,N_4035,0.48476312,-0.29121733,-0.106823415
2156,N_2097,0.45126927,-0.24641883,-0.19476634
2157,N_0049,0.45374224,-0.17761189,-0.2513222
2158,N_3318,0.4373393,-0.14466342,-0.30579588
2159,N_5201,0.34975442,-0.08135795,-0.30924773
2160,N_4665,0.3420855,-0.06648157,-0.38508818
2161,N_1629,0.2888401,0.016801074,-0.36492097
2162,N_1492,0.31893855,0.028210787,-0.36763227
2163,N_3331,0.30153373,0.11804687,-0.3432111
2164,N_1443,0.3075714,0.17288622,-0.34197775
2165,N_6483,0.28241375,0.19902183,-0.31368303
2166,N_4708,0.30228633,0.21170262,-0.31430975
2167,N_2812,0.28121316,0.22540931,-0.31604367
2168,N_1365,0.27499646,0.25036275,-0.2758941
2169,N_4578,0.27566347,0.31183502,-0.22778866
2170,N_1282,0.2548741,0.36679903,-0.17949387
2171,N_6118,0.22927682,0.37867773,-0.14062312
2172,N_0158,0.16842705,0.37329742,-0.23937096
2173,N_3761,0.069474004,0.20449696,-0.40871787
2174,N_6977,0.13990904,0.24374801,-0.37852213
2175,N_6014,0.12517925,0.28473824,-0.34065232
2176,N_1741,0.07675945,0.33423826,-0.31437024
2177,N_2700,0.07617459,0.3475011,-0.29479206
2178,N_6805,0.051334906,0.43972594,-0.31100714
2179,N_6998,0.050787326,0.4681367,-0.32676393
2180,N_1691,0.040597934,0.498571,-0.2916324
2181,N_3404,-0.0013749507,0.48596454,-0.3197666
2182,N_5334,-0.030401016,0.4888158,-0.30645213
2183,N_4488,-0.07489944,0.48751083,-0.28688633
2184,N_4523,-0.10954892,0.43644768,-0.2693725
2185,N_1380,-0.17736045,0.42073867,-0.21021256
2186,N_5704,-0.22057593,0.44537428,-0.16707167
2187,N_3194,-0.23713942,0.45786843,-0.14442708
2188,N_0713,-0.2812532,0.43936974,-0.14450574
2189,N_1803,-0.32413325,0.40000266,-0.08034374
2190,N_6689,-0.32531053,0.3841288,-0.063895635
2191,N_0024,-0.37284002,0.37286493,-0.021563835
2192,N_4662,-0.38274452,0.3780091,0.059211325
2193,N_2500,-0.43731812,0.34231755,0.09173158
2194,N_4807,-0.44705155,0.31015906,0.11616777
2195,N_2198,-0.44697645,0.28275973,0.0030145857
2196,N_4178,-0.44695574,0.25671396,-0.13544463
2197,N_5883,-0.43802065,0.23108104,-0.14187236
2198,N_1845,-0.47624972,0.22484794,-0.16216874
2199,N_5002,-0.46787915,0.20635235,-0.23684913
2200,N_5366,-0.3726334,0.13400365,-0.2577597
2201,N_5457,-0.401443,0.111422904,-0.30174857
2202,N_6093,-0.39444706,0.08518909,-0.30301404
2203,N_2058,-0.3927647,0.05249232,-0.31810817
2204,N_5814,-0.40997824,0.038784523,-0.33386517
2205,N_3438,-0.4066194,0.020613413,-0.3315552
2206,N_5250,-0.34546208,-0.01185728,-0.31264958
2207,N_1766,-0.39115018,-0.04109418,-0.30893794
2208,N_1942,-0.40971664,-0.052338637,-0.30797735
2209,N_4039,-0.40505978,-0.10123872,-0.31026366
2210,N_0253,-0.3742186,-0.1427854,-0.278814
2211,N_0872,-0.35201085,-0.17947115,-0.25961334
2212,N_2752,-0.39816466,-0.23486517,-0.16057697
2213,N_0763,-0.4245003,-0.2532528,-0.1442783
2214,N_5452,-0.44007325,-0.28571948,-0.10237793
2215,N_1679,-0.37288493,-0.31277412,-0.012026346
2216,N_2343,-0.3755629,-0.31659785,-0.017126586
2217,N_2445,-0.35969654,-0.36234257,0.0050309026
2218,N_4747,-0.3263202,-0.38049775,0.05407171
2219,N_4943,-0.3501611,-0.43301308,0.10998103
2220,N_1453,-0.3370154,-0.43322828,-0.0021655315
2221,N_4552,-0.32018995,-0.4783145,-0.006628408
2222,N_0258,-0.3011009,-0.4926625,-0.006318573
2223,N_2027,-0.25975737,-0.4238077,-0.06760709
2224,N_4886,-0.25459316,-0.45207137,-0.11750996
2225,N_5108,-0.24642289,-0.4929823,-0.07918064
2226,N_2950,-0.2416515,-0.49140412,-0.10004262
2227,N_0794,-0.20914422,-0.42933765,-0.21944562
2228,N_1077,-0.17573757,-0.47033566,-0.21268499
2229,N_6749,-0.13631226,-0.44130424,-0.26276642
2230,N_5495,-0.07107895,-0.45171654,-0.2657906
2231,N_4802,-0.04648935,-0.42741808,-0.25695962
2232,N_4172,-0.010993008,-0.4151239,-0.23728697
2233,N_1847,0.103175946,-0.43865058,-0.19034967
2234,N_5813,0.17525603,-0.41464725,-0.19596595
2235,N_3309,0.24880491,-0.41212976,-0.16954587
2236,N_2792,0.27964374,-0.39452404,-0.14378169
2237,N_5442,0.3378789,-0.3918866,-0.08797561
2238,N_6957,0.3419525,-0.3840166,-0.08631239
2239,N_1669,0.35007262,-0.35925868,0.01016453
2240,N_0461,0.35509998,-0.3623242,0.023156328
2241,N_5354,0.4045812,-0.38622722,0.07344432
2242,N_5770,0.42307276,-0.36726105,0.0929238
2243,N_4212,0.4450959,-0.37558657,0.15316838
2244,N_3997,0.45072585,-0.35797358,0.23947021
2245,N_1777,0.4826269,-0.37673292,0.24209271
2246,N_2805,0.49238512,-0.3619065,0.2932659
2247,N_1188,0.47677326,-0.34866422,0.17911947
2248,N_1274,0.49455133,0.05943647,0.3444991
2249,N_6369,0.48644993,0.06451199,0.47184315
2250,N_1246,0.48733425,0.17992227,0.2748899
2251,N_4667,0.49474433,0.21830961,0.33517152
2252,N_1774,0.47441292,0.2313251,0.39134145
2253,N_1788,0.46093893,0.27409083,0.34583992
2254,N_6855,0.45438775,0.30244425,0.36735153
2255,N_4339,0.44815022,0.3012505,0.30987677
2256,N_6889,0.4812364,0.34114388,0.3494916
2257,N_1214,0.46224248,0.34405988,0.38929504
2258,N_3623,0.46776968,0.35122648,0.40199018
2259,N_0712,0.40930948,0.37187558,0.41016
2260,N_6035,0.38317573,0.39312047,0.45657855
2261,N_3652,0.38715854,0.40280017,0.4980153
2262,N_6079,0.36773074,0.44714475,0.49297315
2263,N_1078,0.26368505,0.43887952,0.44791695
2264,N_3514,0.28787497,0.47663677,0.39727706
2265,N_5028,-0.20579508,0.46254927,0.36902213
2266,N_0563,-0.22234693,0.463365,0.3573575
2267,N_4489,-0.28798956,0.46766275,0.40751687
2268,N_5350,-0.2966439,0.46664965,0.4889291
2269,N_0898,-0.34180477,0.47364447,0.42806202
2270,N_5669,-0.35410002,0.46922946,0.42974526
2271,N_1251,-0.3868552,0.47782463,0.44647223
2272,N_6525,-0.3950601,0.4750081,0.4235998
2273,N_0130,-0.40471196,0.36169997,0.4798849
2274,N_5026,-0.40459323,0.34419382,0.47899526
2275,N_6922,-0.4956335,0.36397415,0.19320422
2276,N_4851,-0.41195196,0.29103255,-0.019746805
2277,N_1914,-0.4690464,0.32238102,-0.06315235
2278,N_2167,-0.47009444,0.29516172,-0.13031901
2279,N_1454,-0.47282907,0.2955203,-0.14015959
2280,N_0298,-0.48494387,0.24902885,-0.17191476
2281,N_2441,-0.47246155,0.11438842,-0.24167594
2282,N_6859,-0.4969145,0.056437947,-0.24894093
2283,N_0893,-0.49206606,0.036777887,-0.26967216
2284,N_1727,-0.472918,0.0024625282,-0.27290893
2285,N_0525,-0.4360749,-0.021902692,-0.27502283
2286,N_3738,-0.4821319,-0.036286935,-0.15398282
2287,N_0224,-0.45687097,-0.17996934,0.08431082
2288,N_6381,-0.45480275,-0.2319969,0.11000802
2289,N_5894,-0.48434082,-0.26386997,0.09155592
2290,N_5931,-0.49370006,-0.29588786,0.084177636
2291,N_4633,-0.43586448,-0.34333643,0.23060465
2292,N_5550,-0.4205729,-0.39620435,0.20191778
2293,N_4995,-0.3966839,-0.4228717,0.20733516
2294,N_6319,-0.29039586,-0.38925624,-0.089482844
2295,N_2696,-0.3233621,-0.31993926,-0.0594086
2296,N_5269,-0.34273827,-0.34975976,-0.02666181
2297,N_5688,-0.36772966,-0.38113722,0.024037825
2298,N_1385,-0.38970637,-0.42723426,0.09147784
2299,N_4671,-0.3716149,-0.4469839,0.13316509
2300,N_4709,-0.37999666,-0.4843207,0.17300668
2301,N_3456,-0.3547099,-0.4522574,0.07822501
2302,N_2103,-0.36318165,-0.49311188,0.033373456
2303,N_3539,-0.31172714,-0.4909242,-0.041210514
2304,N_1567,-0.2736575,-0.43856326,-0.094860286
2305,N_4115,-0.28523362,-0.49683487,-0.09045348
2306,N_5692,-0.27285564,-0.49468145,-0.1446914
2307,N_5889,-0.24008141,-0.43425053,-0.15221588
2308,N_3212,-0.21435896,-0.38222504,-0.19279666
2309,N_3037,-0.19366315,-0.35547864,-0.2835735
2310,N_5777,-0.20466605,-0.39645004,-0.28312498
2311,N_1956,-0.2062172,-0.43938446,-0.30309373
2312,N_5482,-0.20042197,-0.4537471,-0.30106595
2313,N_1708,-0.20817578,-0.47970587,-0.28088194
2314,N_1083,-0.1568308,-0.46277818,-0.30291104
2315,N_2487,-0.124890216,-0.4028974,-0.30736968
2316,N_0204,-0.08216376,-0.3939885,-0.28886774
2317,N_4143,-0.068755075,-0.3904828,-0.28609416
2318,N_4073,-0.059033662,-0.39792538,-0.27852452
2319,N_0030,-0.032212514,-0.37580633,-0.2613816
2320,N_5023,-0.019697366,-0.33373722,-0.31830916
2321,N_6464,0.0031279542,-0.34957805,-0.3287399
2322,N_3215,0.016757904,-0.37752694,-0.3249264
2323,N_3759,0.061773423,-0.3804692,-0.29822555
2324,N_4127,0.112848856,-0.350523,-0.27282777
2325,N_3946,0.12452427,-0.343436,-0.27921963
2326,N_0199,0.20226423,-0.37965125,-0.23930104
2327,N_3724,0.24623664,-0.35355577,-0.25085703
2328,N_3708,0.2588326,-0.308046,-0.26640177
2329,N_1129,0.303159,-0.29989883,-0.2469433
2330,N_6469,0.32395926,-0.3036296,-0.22558466
2331,N_3845,0.33269817,-0.2937694,-0.12600543
2332,N_5277,0.37905657,-0.29830953,-0.100864545
2333,N_5116,0.3783946,-0.2939214,-0.11135292
2334,N_1944,0.40466,-0.3017754,-0.123437375
2335,N_2219,0.41251096,-0.27963617,-0.15030104
2336,N_5375,0.44135213,-0.2964724,-0.12002722
2337,N_1937,0.41501418,-0.22864746,-0.2133931
2338,N_6940,0.33929026,-0.17606594,-0.2610046
2339,N_1126,0.37762886,-0.1896436,-0.30022553
2340,N_4702,0.43655825,-0.17882949,-0.26036388
2341,N_1318,0.3461625,-0.1139136,-0.31468105
2342,N_1687,0.34990814,-0.10259635,-0.34233114
2343,N_2550,0.40484565,-0.09544771,-0.384038
2344,N_5941,0.41763827,-0.08063237,-0.3803499
2345,N_4929,0.43440703,-0.0667061,-0.38741997
2346,N_6848,0.42349917,-0.056599893,-0.39077243
2347,N_6305,0.45605013,-0.039383873,-0.34051433
2348,N_5189,0.46982577,-0.012454183,-0.30347976
2349,N_0743,0.45182595,0.0033874495,-0.3067016
2350,N_4855,0.4634562,0.07372607,-0.27062607
2351,N_3279,0.47085246,0.08751071,-0.26794112
2352,N_6392,0.48129094,0.1082959,-0.123618856
2353,N_0088,0.4729107,0.15345211,-0.119324796
2354,N_1309,0.4777413,0.23198962,-0.08100834
2355,N_6666,0.4639575,0.2572247,0.070489615
2356,N_5361,0.44426346,0.2658802,0.10118831
2357,N_2060,0.46211317,0.28794283,0.12133726
2358,N_0429,0.46344304,0.29508546,0.11124266
2359,N_0586,0.42132476,0.30975184,0.17775203
2360,N_4791,0.4129696,0.3274172,0.19604948
2361,N_2052,0.39302227,0.33925363,0.21100381
2362,N_1734,0.43419844,0.40074265,0.27862284
2363,N_4582,0.3844658,0.42592674,0.35215136
2364,N_5617,0.37080953,0.44169125,0.3453772
2365,N_1139,0.33670953,0.47137636,0.38532966
2366,N_3851,0.29857314,0.47620898,0.46260023
2367,N_5342,-0.20559135,0.49859065,0.33558634
2368,N_3525,-0.22558588,0.48926917,0.3307722
2369,N_3721,-0.22401911,0.47831115,0.29587474
2370,N_4657,-0.33328927,0.4644843,0.29508042
2371,N_2609,-0.3750919,0.45838583,0.3395405
2372,N_5373,-0.38719115,0.45695996,0.3215415
2373,N_6706,-0.41394258,0.45724255,0.3317021
2374,N_3994,-0.42565033,0.46610996,0.3456259
2375,N_6778,-0.46076015,0.43484282,0.3768688
2376,N_4974,-0.45976248,0.42977658,0.41863889
2377,N_3962,-0.46061987,0.40458193,0.43190703
2378,N_5804,-0.45605806,0.39363998,0.1692289
2379,N_4154,-0.44575405,0.36480355,0.09889084
2380,N_3507,-0.49375376,0.37990683,0.057796523
2381,N_5345,-0.4952088,0.35505074,-0.01602967
2382,N_3168,-0.46735832,0.30858013,-0.13654283
2383,N_3435,-0.48920575,0.31674537,-0.13325955
2384,N_4774,-0.3870828,0.24580614,-0.14191471
2385,N_5922,-0.36618537,0.2301638,-0.16908398
2386,N_3323,-0.35384047,0.21303113,-0.23990725
2387,N_2010,-0.3510073,0.20762049,-0.2648694
2388,N_0038,-0.3377014,0.13891356,-0.2770844
2389,N_5522,-0.332029,0.11890805,-0.32255343
2390,N_5144,-0.31759885,0.087014414,-0.3498132
2391,N_6091,-0.31290343,0.0146540385,-0.33550844
2392,N_2730,-0.3244864,-0.055415466,-0.3410171
2393,N_5360,-0.3164016,-0.058109958,-0.360706
2394,N_2533,-0.3197528,-0.06895461,-0.35792828
2395,N_6535,-0.3139487,-0.14075917,-0.3081811
2396,N_3353,-0.34228888,-0.26478818,-0.20516299
2397,N_3674,-0.3426244,-0.27253962,-0.19313842
2398,N_4699,-0.40297744,-0.33146006,-0.13728921
2399,N_5441,-0.3945799,-0.34881368,-0.13810101
2400,N_0359,-0.36557323,-0.37706426,-0.027285583
2401,N_1898,-0.3882126,-0.45646235,0.0014956347
2402,N_3792,-0.3881175,-0.47564983,0.022629827
2403,N_1227,-0.34473124,-0.45936164,-0.052298605
2404,N_2053,-0.34247243,-0.45802486,-0.05954853
2405,N_0202,-0.28117922,-0.42951503,-0.07230087
2406,N_3348,-0.2847125,-0.43997115,-0.12100759
2407,N_6032,-0.28496152,-0.4961886,-0.15476404
2408,N_0669,-0.24397859,-0.4939295,-0.17688292
2409,N_2870,-0.11514893,-0.49304682,-0.27178445
2410,N_3750,-0.04443067,-0.4719535,-0.2541795
2411,N_6895,-0.04149703,-0.45492133,-0.29013956
2412,N_0620,0.02980388,-0.40484786,-0.31110424
2413,N_5591,0.084374934,-0.4290592,-0.27920783
2414,N_5136,0.13491131,-0.4187547,-0.2551715
2415,N_6757,0.17973399,-0.43598118,-0.22443302
2416,N_0577,0.19958669,-0.47920445,-0.19686738
2417,N_6343,0.23019914,-0.4749233,-0.12413617
2418,N_4152,0.22953801,-0.45752537,-0.07937569
2419,N_5681,0.2493808,-0.4671661,0.020716099
2420,N_5691,0.2885489,-0.45424613,0.070352964
2421,N_6285,0.3043164,-0.41827175,0.06198284
2422,N_5865,0.3591754,-0.4322584,0.09408991
2423,N_1248,0.41504848,-0.4129847,0.1332917
2424,N_1287,0.42666128,-0.36788303,0.22500534
2425,N_2544,0.42628664,-0.36686513,0.3535449
2426,N_5301,0.46120745,-0.36393398,0.42271027
2427,N_4892,0.4798304,-0.36507288,0.05775852
2428,N_6637,0.49094903,-0.36954284,-0.0098618325
2429,N_1393,0.48204997,-0.32583767,-0.16160122
2430,N_6656,0.39390585,-0.25094998,-0.24001165
2431,N_2415,0.39557913,-0.24231623,-0.24655844
2432,N_5142,0.40166467,-0.21194881,-0.28565684
2433,N_6694,0.39190763,-0.18723609,-0.34173143
2434,N_2539,0.37912625,-0.12301898,-0.34346917
2435,N_1230,0.38235244,-0.12299511,-0.37844443
2436,N_6755,0.46373093,-0.086161725,-0.31206715
2437,N_5434,0.49434724,0.02358229,-0.33779433
2438,N_0267,0.48313835,0.0385119,-0.3373432
2439,N_3658,0.42623493,0.108505666,-0.32552102
2440,N_6787,0.39830503,0.16529001,-0.26862845
2441,N_3626,0.4393394,0.24072172,-0.117052846
2442,N_1476,0.3691195,0.30056527,-0.07426681
2443,N_6134,0.37235695,0.35730028,-0.052722752
2444,N_4058,0.20889278,0.2231068,-0.3477771
2445,N_3417,0.29239503,0.2609107,-0.28653622
2446,N_1801,0.3271443,0.29115987,-0.17361186
2447,N_0406,0.2862285,0.36114866,-0.16886659
2448,N_2452,0.2860863,0.39316297,-0.15496594
2449,N_6588,0.2935172,0.4338335,-0.13410501
2450,N_0367,0.28579786,0.44710147,-0.058561757
2451,N_2142,0.2665636,0.465954,-0.07769373
2452,N_5368,0.25603178,0.49928355,-0.18993819
2453,N_6164,0.21877648,0.48603162,-0.1996476
2454,N_5530,0.14855896,0.39133108,-0.22170031
2455,N_1957,0.13375673,0.3733291,-0.2614103
2456,N_5947,0.12838596,0.4698133,-0.3292832
2457,N_3707,0.13052984,0.49629205,-0.33501053
2458,N_5801,0.10683321,0.44226032,-0.3729671
2459,N_0218,0.06914053,0.44845635,-0.36154106
2460,N_2726,-0.015429859,0.42863813,-0.31170818
2461,N_2671,-0.056366693,0.45245543,-0.33287665
2462,N_3410,-0.12291884,0.46966273,-0.25912413
2463,N_4767,-0.15242678,0.4699086,-0.18231907
2464,N_5808,-0.17952973,0.44612205,-0.20231141
2465,N_5723,-0.18351026,0.4539309,-0.21600975
2466,N_6232,-0.23997584,0.44422385,-0.18295702
2467,N_2847,-0.30686224,0.45408908,-0.052519616
2468,N_1406,-0.33364818,0.40097943,-0.005581512
2469,N_6245,-0.37493792,0.37905607,0.04213449
2470,N_0261,-0.4126208,0.34260812,0.032736123
2471,N_3956,-0.43108854,0.33313987,-0.0087542385
2472,N_1501,-0.38818932,0.28899977,-0.062427167
2473,N_4545,-0.3791545,0.28153452,-0.079874024
2474,N_2359,-0.44311756,0.31694052,-0.15324123
2475,N_5548,-0.41394743,0.26348603,-0.20801294
2476,N_0057,-0.43285564,0.25282037,-0.2650153
2477,N_6879,-0.4337977,0.24815165,-0.27844614
2478,N_4195,-0.4522627,0.20058393,-0.30375567
2479,N_3358,-0.4259609,0.176132,-0.31791693
2480,N_1912,-0.40908688,0.14257456,-0.31767678
2481,N_0019,-0.42035452,0.09934473,-0.29501942
2482,N_3768,-0.44578218,0.03251267,-0.2846186
2483,N_1215,-0.43878117,-0.026370537,-0.3084962
2484,N_1105,-0.4749792,-0.041718848,-0.29179978
2485,N_4764,-0.4514442,-0.115811974,-0.26554465
2486,N_6905,-0.39982876,-0.16085151,-0.26024333
2487,N_3275,-0.4100365,-0.22889267,-0.15255384
2488,N_6385,-0.4355595,-0.24558641,-0.07571132
2489,N_2351,-0.4386438,-0.30289242,-0.022823673
2490,N_2286,-0.44302893,-0.3415846,-0.02726946
2491,N_6829,-0.4360679,-0.3941662,0.012262889
2492,N_1184,-0.39134666,-0.40200675,0.10325072
2493,N_2025,-0.4189785,-0.4572079,0.19666871
2494,N_3376,-0.41965312,-0.47011945,0.19298752
2495,N_4928,-0.40587732,-0.4853636,0.21094465
2496,N_3190,-0.38939512,-0.49664387,0.27946368
2497,N_0241,-0.32169017,-0.40508342,-0.09192498
2498,N_5527,-0.3127897,-0.39726427,-0.10994125
2499,N_4819,-0.33322376,-0.46558386,-0.10685372
2500,N_0918,-0.32814366,-0.48338187,-0.10796489
2501,N_2656,-0.3171159,-0.47110814,-0.12829524
2502,N_0295,-0.23927999,-0.36907637,-0.23012751
2503,N_6533,-0.2374998,-0.41806448,-0.24721493
2504,N_5632,-0.21561655,-0.4108021,-0.27085817
2505,N_2216,-0.11900405,-0.3768738,-0.32379666
2506,N_2836,-0.1208489,-0.41138974,-0.32513705
2507,N_2449,-0.107578024,-0.4223799,-0.3297005
2508,N_1630,-0.05446239,-0.40780252,-0.3027967
2509,N_0941,-0.039745014,-0.39354238,-0.28121942
2510,N_0702,-0.020991746,-0.333318,-0.33509138
2511,N_6150,0.035949465,-0.40304554,-0.34392166
2512,N_1512,0.06312738,-0.3849971,-0.3792483
2513,N_5546,0.077876806,-0.33846477,-0.36380374
2514,N_4637,0.12969683,-0.33695686,-0.33216262
2515,N_5996,0.1450365,-0.27015674,-0.34735176
2516,N_3619,0.1638569,-0.27508554,-0.35994196
2517,N_5148,0.21415898,-0.30389783,-0.34303862
2518,N_5526,0.23630999,-0.32224154,-0.3343973
2519,N_1780,0.2870738,-0.37560067,-0.2584294
2520,N_0018,0.3465615,-0.32404384,-0.15057942
2521,N_3904,0.35332954,-0.32607844,-0.19155577
2522,N_5104,0.38872358,-0.31452635,-0.17461987
2523,N_6611,0.39438027,-0.28405297,-0.21855319
2524,N_3426,0.34478942,-0.24274339,-0.21471785
2525,N_3945,0.40190005,-0.23855159,-0.309454
2526,N_1593,0.36291152,-0.18192466,-0.3634561
2527,N_4799,0.2898017,-0.12997665,-0.33892003
2528,N_2929,0.24719732,-0.015868774,-0.3926286
2529,N_2314,0.1988814,0.056856032,-0.4160285
2530,N_3343,0.18247724,0.11356208,-0.40979287
2531,N_1147,0.28456277,0.17462407,-0.35840124
2532,N_2699,0.3119267,0.19859748,-0.32131693
2533,N_5408,0.3204343,0.2816574,-0.2102573
2534,N_5635,0.42288828,0.36886883,-0.035842948
2535,N_3519,0.4325533,0.37770075,0.033740822
2536,N_4976,0.37420747,0.42004922,0.062103093
2537,N_2251,0.35381198,0.45826837,0.08157267
2538,N_5608,0.32772306,0.48269597,0.08837414
2539,N_6697,0.31041944,0.4883179,0.47004595
2540,N_2321,-0.25303215,0.4987243,0.45224202
2541,N_0860,-0.31549573,0.49812347,0.4649065
2542,N_3948,-0.44454563,0.4825626,0.42271614
2543,N_0156,-0.4564988,0.46446955,0.40956894
2544,N_6433,-0.46807808,0.42719403,0.22486334
2545,N_0830,-0.42974234,0.38544655,0.10880423
2546,N_0384,-0.4039093,0.35606894,-0.051437173
2547,N_5039,0.21192883,-0.4941423,0.35064134
2548,N_5145,0.34384018,-0.4915179,0.33833355
2549,N_0463,0.37928694,-0.4585686,0.3134436
2550,N_2055,0.43779102,-0.42833403,0.3133587
2551,N_1115,0.44891798,-0.4145242,0.41049725
2552,N_4648,0.489311,-0.42124796,0.26379296
2553,N_5571,0.4846507,-0.40525487,0.20335738
2554,N_6239,0.47827196,-0.36697292,-0.09809618
2555,N_4069,0.41234842,-0.31499386,-0.23266084
2556,N_6809,0.39973012,-0.30354822,-0.25594696
2557,N_2895,0.44822016,-0.30328006,-0.2597028
2558,N_1379,0.4053251,-0.25064236,-0.30765948
2559,N_5521,0.3714052,-0.22044972,-0.3496152
2560,N_2138,0.38971195,-0.22238085,-0.37576482
2561,N_5680,0.3687468,-0.21016075,-0.38506708
2562,N_2303,0.37487015,-0.19532257,-0.39329958
2563,N_0099,0.38165224,-0.19184497,-0.40290242
2564,N_4237,0.27336156,-0.12410059,-0.3522499
2565,N_4816,0.2638919,-0.052940544,-0.42365345
2566,N_3601,0.3240166,-0.06368584,-0.42879307
2567,N_4871,0.3448192,0.0018746513,-0.39498886
2568,N_5466,0.38635817,0.044237617,-0.38976678
2569,N_4615,0.38660502,0.123064175,-0.3514118
2570,N_6700,0.42321825,0.16289723,-0.24062002
2571,N_1109,0.48573205,0.19144903,-0.15914616
2572,N_5383,0.47792757,0.22935504,-0.108440824
2573,N_2973,0.47717962,0.23783664,-0.111196265
2574,N_3670,0.4885532,0.2722892,-0.1093705
2575,N_0433,0.4411825,0.30483875,0.018858759
2576,N_2171,0.42138675,0.3199612,0.08222489
2577,N_5146,0.45304883,0.36625054,0.016303366
2578,N_1821,0.37080988,0.41789195,-0.048441615
2579,N_3509,0.30687496,0.39827842,-0.10181329
2580,N_0441,0.2443609,0.41129926,-0.17879967
2581,N_6985,0.16084445,0.38088882,-0.25476542
2582,N_1572,0.15997164,0.40923718,-0.25702438
2583,N_3719,0.14941663,0.40376213,-0.33834815
2584,N_5671,0.11254738,0.36153626,-0.39669836
2585,N_3865,0.04359029,0.31853575,-0.37592882
2586,N_3600,0.003719017,0.36832952,-0.35848212
2587,N_1182,0.00075974345,0.4057117,-0.36490843
2588,N_0662,-0.030732216,0.40181565,-0.37920767
2589,N_0570,-0.0542978,0.29607403,-0.35969934
2590,N_0814,-0.064253256,0.26199454,-0.3967554
2591,N_3818,-0.10012717,0.23555201,-0.39967436
2592,N_6816,-0.12525277,0.2633864,-0.369382
2593,N_3610,-0.1490223,0.25979435,-0.34904605
2594,N_2253,-0.16753317,0.2751509,-0.36058092
2595,N_3681,-0.21047562,0.2535699,-0.3228647
2596,N_0972,-0.22864406,0.24522087,-0.32100564
2597,N_4353,-0.23482393,0.23614293,-0.33018193
2598,N_2833,-0.24319515,0.2340428,-0.32971302
2599,N_3025,-0.2294473,0.21181092,-0.33572042
2600,N_3026,-0.24671364,0.20453504,-0.34196773
2601,N_2302,-0.27254444,0.21078777,-0.3290442
2602,N_4021,-0.3184932,0.22020878,-0.26159942
2603,N_2009,-0.38411817,0.23558456,-0.28327572
2604,N_2691,-0.39188978,0.1548333,-0.32108268
2605,N_3974,-0.46678323,0.09052319,-0.31059304
2606,N_1295,-0.48353636,0.044536613,-0.32480282
2607,N_6532,-0.45993462,0.027380215,-0.33457452
2608,N_1794,-0.4696414,0.021396501,-0.3420578
2609,N_3777,-0.48730654,-0.020652307,-0.2865456
2610,N_0356,-0.4975176,-0.030872766,-0.28076148
2611,N_4828,-0.48356882,-0.0562005,-0.3390427
2612,N_4587,-0.48393774,-0.122531235,-0.30344152
2613,N_6249,-0.47784677,-0.13700972,-0.29618138
2614,N_3650,-0.45738035,-0.16903295,-0.28473845
2615,N_5193,-0.451543,-0.20529269,-0.20511042
2616,N_2367,-0.44564217,-0.23216954,-0.16750324
2617,N_0646,-0.39889,-0.24676408,-0.19847956
2618,N_4350,-0.40516558,-0.30975607,-0.15390544
2619,N_3685,-0.42514363,-0.33885252,-0.16026068
2620,N_5868,-0.37860742,-0.3610973,-0.15017003
2621,N_6211,-0.3702629,-0.37044838,-0.13455264
